corriente_A,corriente_B,corriente_C,temp_estator,temp_rotor,carga_mecanica,velocidad,vibracion,deslizamiento,estado
9.228355927389055,8.544620261177378,7.893616702349058,73.28103586190385,93.98626103670165,57.09493375398207,1757.0502645843067,2.3686374604643463,0.023860964119829655,Normal
6.542649414481395,8.834686900723534,8.660126896082105,71.12806221932851,87.59261546403158,58.090604688673174,1753.2677429033486,1.9130777455906103,0.025962365053695192,Normal
9.187519457803027,7.725335351907602,8.232288763015967,77.16148439312026,95.19142690919787,54.106649010805995,1747.592080789554,1.7116762742557994,0.029115510672469994,Normal
8.147712227041833,9.022175845944027,7.8824811288784,79.41851516192249,91.44522687298468,31.9747454164115,1744.75274575552,1.6978660558795595,0.03069291902471112,Normal
7.932300821690725,8.238319723284679,8.472436409440201,84.98246942272667,102.39363444973424,54.6818334946094,1771.1948461224652,1.25288321695617,0.016002863265297047,Normal
7.618556639233735,9.552682610837685,8.87314528431212,80.57185540278813,101.1798438901501,55.72276251929232,1777.091244058593,2.1090884220015056,0.012727086634115023,Normal
8.27939528004645,7.617568527337302,8.290467214446304,82.86139349039745,99.90451599669335,84.55890534982343,1736.6014537646613,1.7727569810455193,0.03522141457518807,Normal
7.973655708302606,9.315174662215675,7.907246833890367,69.19530050504609,84.68675162818039,52.69166842262653,1750.214678227494,1.7368320302432811,0.027658512095836734,Normal
8.772311317411566,8.238537548423853,6.981714637354889,73.77122749787891,94.69204344998569,58.61856810800335,1765.7782061264143,2.9175876487457013,0.019012107707547573,Normal
8.079959354063428,7.644007397469886,7.154420435847239,70.6531780071524,88.53601602190022,54.58345876353708,1732.6634115524755,1.9045635179279903,0.03740921580418018,Normal
8.105211233023315,7.761279916161975,7.686342706951733,69.72585459684424,86.36500776800357,40.97586354856561,1753.3342852661829,1.5368731324666856,0.02592539707434287,Normal
7.745471451450301,7.875756884263976,7.473341458488502,75.9490437443368,105.26801019093986,68.71387377418024,1738.0181205494807,1.6507748413280598,0.034434377472510616,Normal
7.960138063395253,8.396916162481341,7.7691200879101885,75.19563383727818,92.72320874179158,64.02319639224129,1754.0277338676945,2.2019559982188643,0.02554014785128087,Normal
8.215461238224442,8.465984841624849,7.939654947427975,69.87815773199436,88.70493898604533,64.49238336451657,1725.3252298816992,1.8396446436882177,0.041485983399055903,Normal
6.802882125140362,7.698409997242995,8.270784928049713,74.77199505266205,90.19246441885345,44.087350542463135,1729.7230918688178,1.2966027075889217,0.03904272673954563,Normal
7.056270204526001,8.082951785417311,7.850650855358636,72.75956921271187,94.56286505228537,71.8335317312332,1758.5850837380988,2.1217301271013214,0.023008286812167413,Normal
8.520284865815901,9.599589251028304,8.24055115067834,76.21886116634182,93.59702126579737,38.17778724649263,1741.0093783062573,1.5661495700613521,0.03277256760763485,Normal
8.11960580668956,9.309280219070498,7.945132090367085,86.60436494870285,103.66267294519153,62.04228512560324,1745.7065863259738,2.455654221676141,0.030163007596681182,Normal
7.871211664553124,8.405426568771823,6.517173403552291,74.82600719211501,102.001803900727,81.28546750971975,1735.291705571534,2.178016823000127,0.03594905246025879,Normal
8.012903753145775,8.12660243471774,7.242465224326873,62.256455235506884,85.06660501709415,43.11356409843174,1768.8948978323535,1.6434373365194372,0.017280612315359167,Normal
8.24330719375317,8.184021928702782,7.799138710994869,73.21963927224195,90.00083158044659,48.204427244766734,1745.1208589760224,2.2483557266072896,0.030488411679987518,Normal
7.622168223783447,8.529462580911291,7.0532136800112255,78.91188850254447,88.70981840712165,56.19581638105169,1739.7586873893658,1.8237494286845912,0.033467395894796706,Normal
7.455186692218382,7.384045204361116,8.319950110997343,80.98084628025538,101.86154807061047,48.95829215060561,1780.3258486044929,2.098470786292777,0.010930084108615087,Normal
8.137091678568376,7.919836423803658,8.971525582640588,68.33507661210346,81.22307338601333,36.392038827206406,1772.0389225823872,1.9696564860530663,0.015533931898673801,Normal
7.315139055669477,6.931991148285687,8.753133296188121,76.1685600187086,93.89576415665685,55.82275569767233,1784.3649433597454,1.5037751707531943,0.008686142577919196,Normal
8.28577692900013,8.379456185823695,7.750589990348855,71.67089141778347,78.34174765195301,42.252355435286745,1758.8794584160016,1.5747575586888884,0.02284474532444354,Normal
6.808191477033512,8.553037157791918,8.943508295794967,76.28516634507461,100.33077548614688,60.68310916762218,1744.6673915165381,2.1604862861534064,0.0307403380463677,Normal
8.72040894612795,7.7617694763904375,8.00406722004148,84.50732818936561,97.82678287251558,43.96690918919436,1733.366058449817,1.6828286337627107,0.03701885641676823,Normal
8.33081823768913,9.201790734303023,7.664039820217373,74.151732138056,95.05667372321594,73.59921286021047,1753.9330351619553,1.6587230378653013,0.025592758243358202,Normal
8.179220814019713,7.241964035898361,7.470618135521343,73.21941531608861,92.23996691313107,45.600960491965154,1731.5479361437733,1.4657070972277264,0.03802892436457034,Normal
8.68788368876186,7.074937583853126,7.6882712194583105,75.77983696868364,86.97792085615256,51.13526180553189,1774.8734609982944,1.9482596729577115,0.01395918833428087,Normal
9.165832111123803,8.257116272991981,7.62827622702114,82.73189366338264,97.80511580693559,64.76220660843603,1779.5287071267142,2.521883721735101,0.011372940485158764,Normal
8.710059045512692,8.832968811828508,8.019291355662842,75.01220336019136,94.85762470259455,40.22962820279254,1755.7998868641114,1.4263634800110045,0.02455561840882705,Normal
6.711388038067849,9.278749384020507,8.012401786734905,77.02673194793746,95.67299352752553,57.72951921524955,1749.469457535274,1.8084768098354653,0.02807252359151446,Normal
7.104296123285009,7.778781015991742,7.90213221410739,75.01809926051612,96.81705986993018,70.68571305138914,1755.470804372555,2.2942771943954003,0.024738442015247258,Normal
7.562626995613025,8.855076583401907,8.205856718822446,73.69418702225552,98.06122475735472,35.71020118526527,1784.7711662405743,1.7721255130639997,0.008460463199680988,Normal
8.018263735147583,8.073044071349505,8.73345239235044,75.37073628431367,85.40451972918474,57.21560630238765,1756.2833285689842,1.9583301286874069,0.024287039683897695,Normal
8.362361314328385,7.979160890041426,8.564687894808927,79.49550052062719,102.20198165715938,58.11859353098108,1773.7843608072699,1.4281622651485921,0.014564243995961176,Normal
7.491979330792574,8.71856195624067,6.8605714220850675,74.3337054904143,93.77955460360911,64.38187446132773,1745.3567152968476,1.949907484022677,0.030357380390640308,Normal
8.130736735133954,8.556626014889392,6.112255205568632,72.61610411719525,86.00668397025461,40.15659146946302,1749.7209852562053,1.734499507248408,0.027932785968774788,Normal
7.471231947352674,6.996525490111026,8.554023937867491,71.09168553641754,81.59270591117748,39.154520642988686,1768.5342689231138,2.145005498487952,0.01748096170938116,Normal
7.571937537905637,9.133578244808128,6.943184911109205,80.4866156636636,97.50468367934704,61.263298787402775,1762.3996836096483,2.215585118047663,0.020889064661306453,Normal
7.015337232206244,9.066063947903215,7.742664218675122,75.51306150495687,98.67381696223731,58.56381607879823,1770.2526747152008,2.706347274706515,0.01652629182488839,Normal
7.353736727722367,7.662106108943329,7.080920881758448,66.33816872725681,83.71820573504507,58.00591420415052,1755.9025790007336,2.0028716106247515,0.024498567221814628,Normal
7.053820776068567,8.377062473406186,6.638613693693987,78.65071026338317,105.4411702463922,59.15737851396371,1741.2459505847821,1.9140287108037584,0.03264113856400991,Normal
7.316888722915867,8.445821130397917,8.279023909743351,70.261080164479,79.31625282304381,46.83970334105811,1769.194455067232,1.8680345055520677,0.01711419162931565,Normal
8.737549257625489,8.282471636076735,8.431408612211854,75.02508000543033,92.88435928159127,57.78704436593204,1747.741730176543,1.6763917975162592,0.029032372124142756,Normal
7.33542077781764,7.714786392308206,7.496442719491297,71.7094812263329,82.55565720040345,58.516869679584175,1762.6357097045632,1.918469345211592,0.020757939053020473,Normal
9.842667445386173,7.629863642443364,6.0862703954985635,78.69590185529523,96.62283100802605,46.427782983683585,1766.4173687845778,1.6966095064513398,0.01865701734190125,Normal
8.345322530616622,8.082112150305989,7.517628886223262,70.717789939876,92.70319492877216,77.38929413373708,1756.5412371833456,1.858961341694365,0.02414375712036354,Normal
8.129385286586412,8.920910313481555,8.174262803781783,90.42558055535245,105.6622682275591,60.68599505094145,1769.907489442839,2.2611591374627857,0.016718061420645008,Normal
7.39914955387315,8.480520108216103,6.8647619018581105,75.36062499663981,78.09588899983015,40.70435803356821,1762.9725499969993,1.4477101021521257,0.020570805557222543,Normal
8.490216915586293,7.840569967539725,8.02835194384541,78.06602063199618,95.99289819055717,62.878643303605955,1772.2494416532793,2.198957496395166,0.015416976859289213,Normal
7.597053521633558,8.640189097453842,7.889283105578904,73.1353775077545,96.97904722381472,43.30381995727214,1726.707958086004,2.260990273568953,0.040717801063331116,Normal
8.085406870251752,6.106020165558947,8.305504049720762,76.23843175185418,95.7349778850507,64.44501524490943,1754.492204851607,1.7586760155531225,0.02528210841577383,Normal
9.792059176788156,8.904135990260471,7.983706257889907,83.2815979690955,103.91348639566853,68.90314694808885,1765.0760473150933,1.057350785346992,0.019402195936059317,Normal
7.932758070192745,6.88220035485533,7.218851741382911,73.61768141363979,85.51487853949928,45.151812179779476,1751.9186892854273,1.5872623045169487,0.026711839285873777,Normal
8.804491328399973,7.846291341017807,8.737600051165144,81.36192841591989,103.41231120724723,66.56051355093186,1756.617523915548,2.253948091296388,0.024101375602473364,Normal
7.507776502411879,7.316231073761699,7.789029298881121,74.79310956893978,97.95504020694891,59.95337112323798,1758.1819622332785,1.7919961781953913,0.023232243203734217,Normal
7.975508056652127,7.193722966995366,7.880886822343048,75.08311220261348,83.63525814299442,64.86472191993388,1746.1559995193747,1.4502442186967812,0.029913333600347404,Normal
9.239560444944857,8.912578751164963,7.246712428648763,80.56385843261269,100.29824924187204,77.76151579184737,1744.0918889753189,1.623328777570124,0.03106006168037844,Normal
7.561123059548563,7.772609159081676,7.589702424165943,72.62667909556491,87.70566591394186,52.05534260796556,1762.6392165255916,2.0942170092765937,0.02075599081911578,Normal
9.268713990597849,8.3425527172115,7.28063810018117,79.33675636257742,96.1757636273782,45.95516602771012,1763.2917826652833,1.9913567488704829,0.02039345407484256,Normal
8.495426354818832,8.067155594784571,7.778937758053604,76.1854673508312,94.83362186743821,44.32582684449372,1758.9607444389835,1.716373765290607,0.02279958642278685,Normal
7.606273256874013,8.433928579056184,9.098195936099641,63.218265757055335,74.64786853568994,45.21027658041474,1788.1476647721925,1.6716114558648594,0.006584630682115324,Normal
8.442685417338865,8.153775323742178,6.939669199948051,77.16949467242144,88.76515616098452,54.07477948703075,1776.818751295659,1.6628846478346624,0.012878471502411584,Normal
8.68078811473871,7.201905443068001,6.7705070214862815,75.1098871115835,93.88498616333521,59.09382369779973,1735.3170105487989,1.4771564354255242,0.0359349941395562,Normal
8.435266973552038,8.797386773612997,8.929819229245526,78.56194953755596,94.61754152636385,58.320289591960226,1731.3124649255815,2.3653814913143045,0.03815974170801027,Normal
6.900842696076681,7.754370391787081,7.753473425993694,73.51697825644838,84.95336665523416,64.92619898843229,1758.5861189696118,1.687187835776031,0.023007711683548975,Normal
